"date","ID_1","t2m","year","month_of_year","week_of_year","anomaly.t2m","mean.t2m"
2017-08-15,3,15.38,2017,8,33,1.44,13.94
2017-08-16,3,14.99,2017,8,33,1.05,13.94
2017-08-17,3,14.36,2017,8,33,0.42,13.94
2017-08-18,3,17.36,2017,8,33,3.42,13.94
2017-08-19,3,11.14,2017,8,34,-3.83,14.97
2017-08-20,3,10.83,2017,8,34,-4.14,14.97
2017-08-21,3,12.79,2017,8,34,-2.18,14.97
2017-08-22,3,14.51,2017,8,34,-0.46,14.97
2017-08-23,3,16,2017,8,34,1.03,14.97
2017-08-24,3,15.54,2017,8,34,0.57,14.97
2017-08-25,3,12.81,2017,8,34,-2.16,14.97
2017-08-26,3,17.41,2017,8,35,3.32,14.09
2017-08-27,3,15.98,2017,8,35,1.89,14.09
2017-08-28,3,15.88,2017,8,35,1.79,14.09
2017-08-29,3,17.12,2017,8,35,3.03,14.09
2017-08-30,3,20.37,2017,8,35,6.28,14.09
2017-08-31,3,14.26,2017,8,35,0.17,14.09
2017-09-01,3,10.73,2017,9,35,-3.36,14.09
2017-09-02,3,10.84,2017,9,36,-1.85,12.69
2017-09-03,3,9.21,2017,9,36,-3.48,12.69
2017-09-04,3,11.7,2017,9,36,-0.99,12.69
2017-09-05,3,14.97,2017,9,36,2.28,12.69
2017-09-06,3,17.34,2017,9,36,4.65,12.69
2017-09-07,3,11.85,2017,9,36,-0.84,12.69
2017-09-08,3,13.56,2017,9,36,0.87,12.69
2017-09-09,3,12.98,2017,9,37,0.11,12.87
2017-09-10,3,9.1,2017,9,37,-3.77,12.87
2017-09-11,3,12.8,2017,9,37,-0.07,12.87
2017-09-12,3,11.78,2017,9,37,-1.09,12.87
2017-09-13,3,12.1,2017,9,37,-0.77,12.87
2017-09-14,3,10.66,2017,9,37,-2.21,12.87
2017-09-15,3,9.16,2017,9,37,-3.71,12.87
2017-09-16,3,6.42,2017,9,38,-4.46,10.88
2017-09-17,3,7.61,2017,9,38,-3.27,10.88
2017-09-18,3,7.95,2017,9,38,-2.93,10.88
2017-09-19,3,9.36,2017,9,38,-1.52,10.88
2017-09-20,3,9.3,2017,9,38,-1.58,10.88
2017-09-21,3,8.31,2017,9,38,-2.57,10.88
2017-09-22,3,9.53,2017,9,38,-1.35,10.88
2017-09-23,3,9.52,2017,9,39,-1.57,11.09
2017-09-24,3,8.44,2017,9,39,-2.65,11.09
2017-09-25,3,10.2,2017,9,39,-0.89,11.09
2017-09-26,3,10.61,2017,9,39,-0.48,11.09
2017-09-27,3,10.39,2017,9,39,-0.7,11.09
2017-09-28,3,13.88,2017,9,39,2.79,11.09
2017-09-29,3,14.49,2017,9,39,3.4,11.09
2017-09-30,3,15.77,2017,9,40,5.35,10.42
2017-10-01,3,9.08,2017,10,40,-1.34,10.42
2017-10-02,3,13.3,2017,10,40,2.88,10.42
2017-10-03,3,10.91,2017,10,40,0.49,10.42
2017-10-04,3,7.81,2017,10,40,-2.61,10.42
2017-10-05,3,10.63,2017,10,40,0.21,10.42
2017-10-06,3,7.48,2017,10,40,-2.94,10.42
2017-10-07,3,7.43,2017,10,41,-1.85,9.28
2017-10-08,3,10.18,2017,10,41,0.9,9.28
2017-10-09,3,9.56,2017,10,41,0.28,9.28
2017-10-10,3,11.63,2017,10,41,2.35,9.28
2017-10-11,3,11.74,2017,10,41,2.46,9.28
2017-10-12,3,13.7,2017,10,41,4.42,9.28
2017-10-13,3,12.47,2017,10,41,3.19,9.28
2017-10-14,3,12.49,2017,10,42,2.59,9.9
2017-10-15,3,12.57,2017,10,42,2.67,9.9
2017-10-16,3,15.11,2017,10,42,5.21,9.9
2017-10-17,3,14.87,2017,10,42,4.97,9.9
2017-10-18,3,12.03,2017,10,42,2.13,9.9
2017-10-19,3,11.96,2017,10,42,2.06,9.9
2017-10-20,3,15.92,2017,10,42,6.02,9.9
2017-10-21,3,9.74,2017,10,43,0.08,9.66
2017-10-22,3,9.49,2017,10,43,-0.17,9.66
2017-10-23,3,7.32,2017,10,43,-2.34,9.66
2017-10-24,3,11.16,2017,10,43,1.5,9.66
2017-10-25,3,14.47,2017,10,43,4.81,9.66
2017-10-26,3,11.88,2017,10,43,2.22,9.66
2017-10-27,3,11.56,2017,10,43,1.9,9.66
2017-10-28,3,6.48,2017,10,44,-1.06,7.54
2017-10-29,3,11.96,2017,10,44,4.42,7.54
2017-10-30,3,3.92,2017,10,44,-3.62,7.54
2017-10-31,3,3.62,2017,10,44,-3.92,7.54
2017-11-01,3,6.36,2017,11,44,-1.18,7.54
2017-11-02,3,8.36,2017,11,44,0.82,7.54
2017-11-03,3,7.92,2017,11,44,0.38,7.54
2017-11-04,3,6.63,2017,11,45,-0.74,7.37
2017-11-05,3,10.35,2017,11,45,2.98,7.37
2017-11-06,3,2.32,2017,11,45,-5.05,7.37
2017-11-07,3,0.08,2017,11,45,-7.29,7.37
2017-11-08,3,3.67,2017,11,45,-3.7,7.37
2017-11-09,3,4.98,2017,11,45,-2.39,7.37
2017-11-10,3,6.14,2017,11,45,-1.23,7.37
2017-11-11,3,4.42,2017,11,46,-1.28,5.7
2017-11-12,3,4.97,2017,11,46,-0.73,5.7
2017-11-13,3,3.55,2017,11,46,-2.15,5.7
2017-11-14,3,1.37,2017,11,46,-4.33,5.7
2017-11-15,3,5.1,2017,11,46,-0.6,5.7
2017-11-16,3,6.72,2017,11,46,1.02,5.7
2017-11-17,3,6.93,2017,11,46,1.23,5.7
2017-11-18,3,0.21,2017,11,47,-3.97,4.18
2017-11-19,3,5.69,2017,11,47,1.51,4.18
2017-11-20,3,0.94,2017,11,47,-3.24,4.18
2017-11-21,3,8.58,2017,11,47,4.4,4.18
2017-11-22,3,8.08,2017,11,47,3.9,4.18
2017-11-23,3,9.29,2017,11,47,5.11,4.18
2017-11-24,3,9,2017,11,47,4.82,4.18
2017-11-25,3,5.18,2017,11,48,0.82,4.36
2017-11-26,3,0.98,2017,11,48,-3.38,4.36
2017-11-27,3,1.49,2017,11,48,-2.87,4.36
2017-11-28,3,5.45,2017,11,48,1.09,4.36
2017-11-29,3,1.45,2017,11,48,-2.91,4.36
2017-11-30,3,1.48,2017,11,48,-2.88,4.36
2017-12-01,3,0.35,2017,12,48,-4.01,4.36
2017-12-02,3,-0.73,2017,12,49,-3.83,3.1
2017-12-03,3,-3.17,2017,12,49,-6.27,3.1
2017-12-04,3,1.1,2017,12,49,-2,3.1
2017-12-05,3,2.72,2017,12,49,-0.38,3.1
2017-12-06,3,4.39,2017,12,49,1.29,3.1
2017-12-07,3,3.42,2017,12,49,0.32,3.1
2017-12-08,3,4.24,2017,12,49,1.14,3.1
2017-12-09,3,-1.21,2017,12,50,-4.67,3.46
2017-12-10,3,0.02,2017,12,50,-3.44,3.46
2017-12-11,3,3.48,2017,12,50,0.02,3.46
2017-12-12,3,0.04,2017,12,50,-3.42,3.46
2017-12-13,3,0.34,2017,12,50,-3.12,3.46
2017-12-14,3,4.03,2017,12,50,0.57,3.46
2017-12-15,3,1.76,2017,12,50,-1.7,3.46
2017-12-16,3,1.46,2017,12,51,-3.43,4.89
2017-12-17,3,-0.38,2017,12,51,-5.27,4.89
2017-12-18,3,1.2,2017,12,51,-3.69,4.89
2017-12-19,3,2.82,2017,12,51,-2.07,4.89
2017-12-20,3,4.28,2017,12,51,-0.61,4.89
2017-12-21,3,6.17,2017,12,51,1.28,4.89
2017-12-22,3,8.24,2017,12,51,3.35,4.89
2017-12-23,3,7.57,2017,12,52,3.2,4.37
2017-12-24,3,7.51,2017,12,52,3.14,4.37
2017-12-25,3,6.36,2017,12,52,1.99,4.37
2017-12-26,3,3.57,2017,12,52,-0.8,4.37
2017-12-27,3,4.76,2017,12,52,0.39,4.37
2017-12-28,3,1.87,2017,12,52,-2.5,4.37
2017-12-29,3,-0.45,2017,12,52,-4.82,4.37
2017-12-30,3,2.91,2017,12,1,-1.11,4.02
2017-12-31,3,10.44,2017,12,1,6.42,4.02
2018-01-01,3,7,2018,1,1,2.98,4.02
2018-01-02,3,4.74,2018,1,1,0.72,4.02
2018-01-03,3,8.85,2018,1,1,4.83,4.02
2018-01-04,3,6.05,2018,1,1,2.03,4.02
2018-01-05,3,6.73,2018,1,1,2.71,4.02
2018-01-06,3,4.11,2018,1,2,-0.12,4.23
2018-01-07,3,4.66,2018,1,2,0.43,4.23
2018-01-08,3,2.37,2018,1,2,-1.86,4.23
2018-01-09,3,1.95,2018,1,2,-2.28,4.23
2018-01-10,3,6.55,2018,1,2,2.32,4.23
2018-01-11,3,5.3,2018,1,2,1.07,4.23
2018-01-12,3,4.83,2018,1,2,0.6,4.23
2018-01-13,3,2.92,2018,1,3,2.61,0.31
2018-01-14,3,2.24,2018,1,3,1.93,0.31
2018-01-15,3,1.61,2018,1,3,1.3,0.31
2018-01-16,3,5.75,2018,1,3,5.44,0.31
2018-01-17,3,2.33,2018,1,3,2.02,0.31
2018-01-18,3,3.2,2018,1,3,2.89,0.31
2018-01-19,3,2.61,2018,1,3,2.3,0.31
2018-01-20,3,1.28,2018,1,4,0.14,1.14
2018-01-21,3,1,2018,1,4,-0.14,1.14
2018-01-22,3,2.25,2018,1,4,1.11,1.14
2018-01-23,3,5.08,2018,1,4,3.94,1.14
2018-01-24,3,9.24,2018,1,4,8.1,1.14
2018-01-25,3,8.41,2018,1,4,7.27,1.14
2018-01-26,3,5.31,2018,1,4,4.17,1.14
2018-01-27,3,3.45,2018,1,5,1.28,2.17
2018-01-28,3,3.5,2018,1,5,1.33,2.17
2018-01-29,3,8.26,2018,1,5,6.09,2.17
2018-01-30,3,5.55,2018,1,5,3.38,2.17
2018-01-31,3,7.7,2018,1,5,5.53,2.17
2018-02-01,3,1.86,2018,2,5,-0.31,2.17
2018-02-02,3,1.06,2018,2,5,-1.11,2.17
2018-02-03,3,1.22,2018,2,6,-0.36,1.58
2018-02-04,3,0.3,2018,2,6,-1.28,1.58
2018-02-05,3,-2.36,2018,2,6,-3.94,1.58
2018-02-06,3,-1.92,2018,2,6,-3.5,1.58
2018-02-07,3,-2.21,2018,2,6,-3.79,1.58
2018-02-08,3,-5.23,2018,2,6,-6.81,1.58
2018-02-09,3,-4.22,2018,2,6,-5.8,1.58
2018-02-10,3,-0.11,2018,2,7,-2.05,1.94
2018-02-11,3,0.54,2018,2,7,-1.4,1.94
2018-02-12,3,-0.01,2018,2,7,-1.95,1.94
2018-02-13,3,-1.99,2018,2,7,-3.93,1.94
2018-02-14,3,-1.85,2018,2,7,-3.79,1.94
2018-02-15,3,1.66,2018,2,7,-0.28,1.94
2018-02-16,3,2.9,2018,2,7,0.96,1.94
2018-02-17,3,-0.13,2018,2,8,-2.87,2.74
2018-02-18,3,-1.94,2018,2,8,-4.68,2.74
2018-02-19,3,-1.54,2018,2,8,-4.28,2.74
2018-02-20,3,-0.12,2018,2,8,-2.86,2.74
2018-02-21,3,-1.81,2018,2,8,-4.55,2.74
2018-02-22,3,-2.78,2018,2,8,-5.52,2.74
2018-02-23,3,-2.94,2018,2,8,-5.68,2.74
2018-02-24,3,-3.49,2018,2,9,-5.74,2.25
2018-02-25,3,-3.47,2018,2,9,-5.72,2.25
2018-02-26,3,-5.45,2018,2,9,-7.7,2.25
2018-02-27,3,-7.22,2018,2,9,-9.47,2.25
2018-02-28,3,-9.08,2018,2,9,-11.33,2.25
2018-03-01,3,-7.19,2018,3,9,-9.44,2.25
2018-03-02,3,-1.78,2018,3,9,-4.03,2.25
2018-03-03,3,-1.32,2018,3,10,-5.66,4.34
2018-03-04,3,1.77,2018,3,10,-2.57,4.34
2018-03-05,3,4.85,2018,3,10,0.51,4.34
2018-03-06,3,4.99,2018,3,10,0.65,4.34
2018-03-07,3,3.15,2018,3,10,-1.19,4.34
2018-03-08,3,2.11,2018,3,10,-2.23,4.34
2018-03-09,3,1.98,2018,3,10,-2.36,4.34
2018-03-10,3,8.84,2018,3,11,3.99,4.85
2018-03-11,3,9.59,2018,3,11,4.74,4.85
2018-03-12,3,8.93,2018,3,11,4.08,4.85
2018-03-13,3,7.06,2018,3,11,2.21,4.85
2018-03-14,3,4.2,2018,3,11,-0.65,4.85
2018-03-15,3,5.39,2018,3,11,0.54,4.85
2018-03-16,3,5.64,2018,3,11,0.79,4.85
2018-03-17,3,3.57,2018,3,12,0.03,3.54
2018-03-18,3,-3.25,2018,3,12,-6.79,3.54
2018-03-19,3,-2.7,2018,3,12,-6.24,3.54
2018-03-20,3,-3.13,2018,3,12,-6.67,3.54
2018-03-21,3,-1.04,2018,3,12,-4.58,3.54
2018-03-22,3,0.43,2018,3,12,-3.11,3.54
2018-03-23,3,4.03,2018,3,12,0.49,3.54
2018-03-24,3,3.84,2018,3,13,-1.72,5.56
2018-03-25,3,3.19,2018,3,13,-2.37,5.56
2018-03-26,3,5.78,2018,3,13,0.22,5.56
2018-03-27,3,2.72,2018,3,13,-2.84,5.56
2018-03-28,3,7.42,2018,3,13,1.86,5.56
2018-03-29,3,2.87,2018,3,13,-2.69,5.56
2018-03-30,3,5.57,2018,3,13,0.01,5.56
2018-03-31,3,3.88,2018,3,14,-2.12,6
2018-04-01,3,5.09,2018,4,14,-0.91,6
2018-04-02,3,3.33,2018,4,14,-2.67,6
2018-04-03,3,9.08,2018,4,14,3.08,6
2018-04-04,3,8.12,2018,4,14,2.12,6
2018-04-05,3,8.36,2018,4,14,2.36,6
2018-04-06,3,2.24,2018,4,14,-3.76,6
2018-04-07,3,9.55,2018,4,15,2.76,6.79
2018-04-08,3,12.11,2018,4,15,5.32,6.79
2018-04-09,3,12.89,2018,4,15,6.1,6.79
2018-04-10,3,11.46,2018,4,15,4.67,6.79
2018-04-11,3,7.14,2018,4,15,0.35,6.79
2018-04-12,3,7.6,2018,4,15,0.81,6.79
2018-04-13,3,7.49,2018,4,15,0.7,6.79
2018-04-14,3,7.98,2018,4,16,0.5,7.48
2018-04-15,3,10.91,2018,4,16,3.43,7.48
2018-04-16,3,10.23,2018,4,16,2.75,7.48
2018-04-17,3,6.67,2018,4,16,-0.81,7.48
2018-04-18,3,10.55,2018,4,16,3.07,7.48
2018-04-19,3,14.67,2018,4,16,7.19,7.48
2018-04-20,3,14.3,2018,4,16,6.82,7.48
2018-04-21,3,14.69,2018,4,17,6.95,7.74
2018-04-22,3,14.47,2018,4,17,6.73,7.74
2018-04-23,3,14.86,2018,4,17,7.12,7.74
2018-04-24,3,7.74,2018,4,17,0,7.74
2018-04-25,3,11.94,2018,4,17,4.2,7.74
2018-04-26,3,6.98,2018,4,17,-0.76,7.74
2018-04-27,3,4.96,2018,4,17,-2.78,7.74
2018-04-28,3,11.37,2018,4,18,3.49,7.88
2018-04-29,3,6.32,2018,4,18,-1.56,7.88
2018-04-30,3,11.16,2018,4,18,3.28,7.88
2018-05-01,3,3.97,2018,5,18,-3.91,7.88
2018-05-02,3,3.89,2018,5,18,-3.99,7.88
2018-05-03,3,9.29,2018,5,18,1.41,7.88
2018-05-04,3,6.13,2018,5,18,-1.75,7.88
2018-05-05,3,9.44,2018,5,19,-0.67,10.11
2018-05-06,3,11.94,2018,5,19,1.83,10.11
2018-05-07,3,13.28,2018,5,19,3.17,10.11
2018-05-08,3,13.16,2018,5,19,3.05,10.11
2018-05-09,3,14.03,2018,5,19,3.92,10.11
2018-05-10,3,13.05,2018,5,19,2.94,10.11
2018-05-11,3,6.81,2018,5,19,-3.3,10.11
2018-05-12,3,9.75,2018,5,20,0.62,9.13
2018-05-13,3,13.39,2018,5,20,4.26,9.13
2018-05-14,3,10.16,2018,5,20,1.03,9.13
2018-05-15,3,11.1,2018,5,20,1.97,9.13
2018-05-16,3,12.03,2018,5,20,2.9,9.13
2018-05-17,3,10.15,2018,5,20,1.02,9.13
2018-05-18,3,6.35,2018,5,20,-2.78,9.13
2018-05-19,3,6.82,2018,5,21,-3.97,10.79
2018-05-20,3,7.58,2018,5,21,-3.21,10.79
2018-05-21,3,12.58,2018,5,21,1.79,10.79
2018-05-22,3,13.2,2018,5,21,2.41,10.79
2018-05-23,3,13.25,2018,5,21,2.46,10.79
2018-05-24,3,14.14,2018,5,21,3.35,10.79
2018-05-25,3,13.31,2018,5,21,2.52,10.79
2018-05-26,3,15.46,2018,5,22,3.33,12.13
2018-05-27,3,19.26,2018,5,22,7.13,12.13
2018-05-28,3,17.01,2018,5,22,4.88,12.13
2018-05-29,3,18.23,2018,5,22,6.1,12.13
2018-05-30,3,15.65,2018,5,22,3.52,12.13
2018-05-31,3,17.26,2018,5,22,5.13,12.13
2018-06-01,3,16.71,2018,6,22,4.58,12.13
2018-06-02,3,14.65,2018,6,23,1.43,13.22
2018-06-03,3,12.88,2018,6,23,-0.34,13.22
2018-06-04,3,15.28,2018,6,23,2.06,13.22
2018-06-05,3,15.94,2018,6,23,2.72,13.22
2018-06-06,3,13.68,2018,6,23,0.46,13.22
2018-06-07,3,17.08,2018,6,23,3.86,13.22
2018-06-08,3,16.84,2018,6,23,3.62,13.22
2018-06-09,3,15.89,2018,6,24,3.5,12.39
2018-06-10,3,16.24,2018,6,24,3.85,12.39
2018-06-11,3,16.66,2018,6,24,4.27,12.39
2018-06-12,3,15.47,2018,6,24,3.08,12.39
2018-06-13,3,11.43,2018,6,24,-0.96,12.39
2018-06-14,3,9.3,2018,6,24,-3.09,12.39
2018-06-15,3,13.24,2018,6,24,0.85,12.39
2018-06-16,3,13.14,2018,6,25,-0.45,13.59
2018-06-17,3,12.87,2018,6,25,-0.72,13.59
2018-06-18,3,13.28,2018,6,25,-0.31,13.59
2018-06-19,3,13.45,2018,6,25,-0.14,13.59
2018-06-20,3,16.54,2018,6,25,2.95,13.59
2018-06-21,3,16.11,2018,6,25,2.52,13.59
2018-06-22,3,7.01,2018,6,25,-6.58,13.59
2018-06-23,3,7.97,2018,6,26,-6.35,14.32
2018-06-24,3,11.61,2018,6,26,-2.71,14.32
2018-06-25,3,12.33,2018,6,26,-1.99,14.32
2018-06-26,3,12.46,2018,6,26,-1.86,14.32
2018-06-27,3,13.5,2018,6,26,-0.82,14.32
2018-06-28,3,15.62,2018,6,26,1.3,14.32
2018-06-29,3,17.55,2018,6,26,3.23,14.32
2018-06-30,3,16.96,2018,6,27,2.51,14.45
2018-07-01,3,18.58,2018,7,27,4.13,14.45
2018-07-02,3,15.76,2018,7,27,1.31,14.45
2018-07-03,3,16.62,2018,7,27,2.17,14.45
2018-07-04,3,18.53,2018,7,27,4.08,14.45
2018-07-05,3,16.84,2018,7,27,2.39,14.45
2018-07-06,3,15.24,2018,7,27,0.79,14.45
2018-07-07,3,16.89,2018,7,28,2.41,14.48
2018-07-08,3,16.14,2018,7,28,1.66,14.48
2018-07-09,3,15.29,2018,7,28,0.81,14.48
2018-07-10,3,15.94,2018,7,28,1.46,14.48
2018-07-11,3,12.93,2018,7,28,-1.55,14.48
2018-07-12,3,14.7,2018,7,28,0.22,14.48
2018-07-13,3,15.2,2018,7,28,0.72,14.48
2018-07-14,3,15.79,2018,7,29,0.34,15.45
2018-07-15,3,16.71,2018,7,29,1.26,15.45
2018-07-16,3,16.83,2018,7,29,1.38,15.45
2018-07-17,3,18.07,2018,7,29,2.62,15.45
2018-07-18,3,13.99,2018,7,29,-1.46,15.45
2018-07-19,3,15.03,2018,7,29,-0.42,15.45
2018-07-20,3,16.15,2018,7,29,0.7,15.45
2018-07-21,3,16.72,2018,7,30,1.14,15.58
2018-07-22,3,15.53,2018,7,30,-0.05,15.58
2018-07-23,3,18.09,2018,7,30,2.51,15.58
2018-07-24,3,18.05,2018,7,30,2.47,15.58
2018-07-25,3,20.75,2018,7,30,5.17,15.58
2018-07-26,3,21.27,2018,7,30,5.69,15.58
2018-07-27,3,22.44,2018,7,30,6.86,15.58
2018-07-28,3,22.39,2018,7,31,6.4,15.99
2018-07-29,3,15.34,2018,7,31,-0.65,15.99
2018-07-30,3,19.44,2018,7,31,3.45,15.99
2018-07-31,3,18.92,2018,7,31,2.93,15.99
2018-08-01,3,18.19,2018,8,31,2.2,15.99
2018-08-02,3,17.65,2018,8,31,1.66,15.99
2018-08-03,3,20.16,2018,8,31,4.17,15.99
2018-08-04,3,21.55,2018,8,32,6.65,14.9
2018-08-05,3,18.54,2018,8,32,3.64,14.9
2018-08-06,3,17.15,2018,8,32,2.25,14.9
2018-08-07,3,19.58,2018,8,32,4.68,14.9
2018-08-08,3,22.22,2018,8,32,7.32,14.9
2018-08-09,3,15.46,2018,8,32,0.56,14.9
2018-08-10,3,12.61,2018,8,32,-2.29,14.9
2018-08-11,3,14.34,2018,8,33,0.4,13.94
2018-08-12,3,12.37,2018,8,33,-1.57,13.94
2018-08-13,3,19.15,2018,8,33,5.21,13.94
2018-08-14,3,14.78,2018,8,33,0.84,13.94
2018-08-15,3,14.79,2018,8,33,0.85,13.94
2018-08-16,3,13.77,2018,8,33,-0.17,13.94
2018-08-17,3,16.94,2018,8,33,3,13.94
2018-08-18,3,12.45,2018,8,34,-2.52,14.97
2018-08-19,3,14.3,2018,8,34,-0.67,14.97
2018-08-20,3,17.33,2018,8,34,2.36,14.97
2018-08-21,3,17.4,2018,8,34,2.43,14.97
2018-08-22,3,16.84,2018,8,34,1.87,14.97
2018-08-23,3,15.9,2018,8,34,0.93,14.97
2018-08-24,3,15.9,2018,8,34,0.93,14.97
2018-08-25,3,12.14,2018,8,35,-1.95,14.09
2018-08-26,3,8.06,2018,8,35,-6.03,14.09
2018-08-27,3,14.02,2018,8,35,-0.07,14.09
2018-08-28,3,13.54,2018,8,35,-0.55,14.09
2018-08-29,3,13.81,2018,8,35,-0.28,14.09
2018-08-30,3,13.95,2018,8,35,-0.14,14.09
2018-08-31,3,11.93,2018,8,35,-2.16,14.09
2018-09-01,3,9.65,2018,9,36,-3.04,12.69
2018-09-02,3,9.71,2018,9,36,-2.98,12.69
2018-09-03,3,14.35,2018,9,36,1.66,12.69
2018-09-04,3,16.57,2018,9,36,3.88,12.69
2018-09-05,3,16.64,2018,9,36,3.95,12.69
2018-09-06,3,16.33,2018,9,36,3.64,12.69
2018-09-07,3,13.29,2018,9,36,0.6,12.69
2018-09-08,3,8.18,2018,9,37,-4.69,12.87
2018-09-09,3,12.21,2018,9,37,-0.66,12.87
2018-09-10,3,15.28,2018,9,37,2.41,12.87
2018-09-11,3,13.48,2018,9,37,0.61,12.87
2018-09-12,3,15.14,2018,9,37,2.27,12.87
2018-09-13,3,13.66,2018,9,37,0.79,12.87
2018-09-14,3,10.3,2018,9,37,-2.57,12.87
2018-09-15,3,11.32,2018,9,38,0.44,10.88
2018-09-16,3,9.63,2018,9,38,-1.25,10.88
2018-09-17,3,11.48,2018,9,38,0.6,10.88
2018-09-18,3,16.91,2018,9,38,6.03,10.88
2018-09-19,3,15.38,2018,9,38,4.5,10.88
2018-09-20,3,15.3,2018,9,38,4.42,10.88
2018-09-21,3,18.49,2018,9,38,7.61,10.88
2018-09-22,3,10.54,2018,9,39,-0.55,11.09
2018-09-23,3,10.56,2018,9,39,-0.53,11.09
2018-09-24,3,6.94,2018,9,39,-4.15,11.09
2018-09-25,3,4.78,2018,9,39,-6.31,11.09
2018-09-26,3,6.51,2018,9,39,-4.58,11.09
2018-09-27,3,7.25,2018,9,39,-3.84,11.09
2018-09-28,3,8.78,2018,9,39,-2.31,11.09
2018-09-29,3,6.17,2018,9,40,-4.25,10.42
2018-09-30,3,4.19,2018,9,40,-6.23,10.42
2018-10-01,3,8.6,2018,10,40,-1.82,10.42
2018-10-02,3,5.8,2018,10,40,-4.62,10.42
2018-10-03,3,12.32,2018,10,40,1.9,10.42
2018-10-04,3,7.92,2018,10,40,-2.5,10.42
2018-10-05,3,9.23,2018,10,40,-1.19,10.42
2018-10-06,3,11.84,2018,10,41,2.56,9.28
2018-10-07,3,13.52,2018,10,41,4.24,9.28
2018-10-08,3,5.29,2018,10,41,-3.99,9.28
2018-10-09,3,7.84,2018,10,41,-1.44,9.28
2018-10-10,3,11.38,2018,10,41,2.1,9.28
2018-10-11,3,14.64,2018,10,41,5.36,9.28
2018-10-12,3,15.82,2018,10,41,6.54,9.28
2018-10-13,3,17.18,2018,10,42,7.28,9.9
2018-10-14,3,16.07,2018,10,42,6.17,9.9
2018-10-15,3,16.53,2018,10,42,6.63,9.9
2018-10-16,3,11.58,2018,10,42,1.68,9.9
2018-10-17,3,12,2018,10,42,2.1,9.9
2018-10-18,3,11.85,2018,10,42,1.95,9.9
2018-10-19,3,10.09,2018,10,42,0.19,9.9
2018-10-20,3,8.05,2018,10,43,-1.61,9.66
2018-10-21,3,4.38,2018,10,43,-5.28,9.66
2018-10-22,3,8.1,2018,10,43,-1.56,9.66
2018-10-23,3,4.21,2018,10,43,-5.45,9.66
2018-10-24,3,9.63,2018,10,43,-0.03,9.66
2018-10-25,3,11.8,2018,10,43,2.14,9.66
2018-10-26,3,8.28,2018,10,43,-1.38,9.66
2018-10-27,3,4,2018,10,44,-3.54,7.54
2018-10-28,3,2.26,2018,10,44,-5.28,7.54
2018-10-29,3,2.49,2018,10,44,-5.05,7.54
2018-10-30,3,3.12,2018,10,44,-4.42,7.54
2018-10-31,3,4.75,2018,10,44,-2.79,7.54
2018-11-01,3,7.97,2018,11,44,0.43,7.54
2018-11-02,3,8.31,2018,11,44,0.77,7.54
2018-11-03,3,1.45,2018,11,45,-5.92,7.37
2018-11-04,3,2.12,2018,11,45,-5.25,7.37
2018-11-05,3,7.13,2018,11,45,-0.24,7.37
2018-11-06,3,9.53,2018,11,45,2.16,7.37
2018-11-07,3,9.67,2018,11,45,2.3,7.37
2018-11-08,3,9.82,2018,11,45,2.45,7.37
2018-11-09,3,6.42,2018,11,45,-0.95,7.37
2018-11-10,3,10.83,2018,11,46,5.13,5.7
2018-11-11,3,10.6,2018,11,46,4.9,5.7
2018-11-12,3,10.06,2018,11,46,4.36,5.7
2018-11-13,3,8.58,2018,11,46,2.88,5.7
2018-11-14,3,6.03,2018,11,46,0.33,5.7
2018-11-15,3,5.88,2018,11,46,0.18,5.7
2018-11-16,3,4.27,2018,11,46,-1.43,5.7
2018-11-17,3,1.9,2018,11,47,-2.28,4.18
2018-11-18,3,2,2018,11,47,-2.18,4.18
2018-11-19,3,-0.55,2018,11,47,-4.73,4.18
2018-11-20,3,2.26,2018,11,47,-1.92,4.18
2018-11-21,3,1.82,2018,11,47,-2.36,4.18
2018-11-22,3,0.74,2018,11,47,-3.44,4.18
2018-11-23,3,1.25,2018,11,47,-2.93,4.18
2018-11-24,3,3.58,2018,11,48,-0.78,4.36
2018-11-25,3,4.7,2018,11,48,0.34,4.36
2018-11-26,3,3.82,2018,11,48,-0.54,4.36
2018-11-27,3,3.96,2018,11,48,-0.4,4.36
2018-11-28,3,3.79,2018,11,48,-0.57,4.36
2018-11-29,3,8.62,2018,11,48,4.26,4.36
2018-11-30,3,9.78,2018,11,48,5.42,4.36
2018-12-01,3,5.43,2018,12,49,2.33,3.1
2018-12-02,3,8.62,2018,12,49,5.52,3.1
2018-12-03,3,12.43,2018,12,49,9.33,3.1
2018-12-04,3,8.27,2018,12,49,5.17,3.1
2018-12-05,3,2.9,2018,12,49,-0.2,3.1
2018-12-06,3,8.25,2018,12,49,5.15,3.1
2018-12-07,3,10.34,2018,12,49,7.24,3.1
2018-12-08,3,5.3,2018,12,50,1.84,3.46
2018-12-09,3,8.41,2018,12,50,4.95,3.46
2018-12-10,3,4.03,2018,12,50,0.57,3.46
2018-12-11,3,2.05,2018,12,50,-1.41,3.46
2018-12-12,3,0.38,2018,12,50,-3.08,3.46
2018-12-13,3,-0.89,2018,12,50,-4.35,3.46
2018-12-14,3,-2.59,2018,12,50,-6.05,3.46
2018-12-15,3,-1.55,2018,12,51,-6.44,4.89
2018-12-16,3,-1.26,2018,12,51,-6.15,4.89
2018-12-17,3,3.42,2018,12,51,-1.47,4.89
